Date,site,air.7,baro.7,airmin.7,airmax.7,ppt_in,days_wo_ppt,ppt2_in,days_wo_ppt2,level.avg,temp.avg,level.max,temp.max,level.min,temp.min,level.avg.7,temp.avg.7,level.max.7,temp.max.7,level.min.7,temp.min.7,level.7dL
4/9/2013,nfa,12.66278468,28.78040632,6.142857143,20.42857143,0,1,0.04,0,1.709483333,8.83040625,1.7743,9.6935,1.664675,8.15725,1.728862797,9.008733631,1.81345,10.01953571,1.647410714,8.178892857,-1.354141161
4/10/2013,nfa,13.11102485,28.73846791,5.857142857,21.57142857,0,2,0,1,1.638086458,7.895208333,1.70155,9.109,1.584775,6.733,1.662036161,9.262306548,1.726314286,10.30960714,1.596675,8.387428571,-3.482458793
4/11/2013,nfa,13.27173913,28.71370601,5.571428571,21.71428571,0,3,0,2,1.557817708,8.736625,1.606175,10.37775,1.494825,7.39,1.623189583,9.476174108,1.685714286,10.62567857,1.561692857,8.524142857,-2.21114592
4/12/2013,nfa,13.3765528,28.7092676,5.714285714,21.57142857,0,4,0,3,1.569075,10.5264375,1.639375,11.89225,1.5017,9.52525,1.600325446,9.615683036,1.667275,10.79953571,1.536210714,8.617464286,-1.360759032
4/13/2013,nfa,13.39829193,28.6976589,6,21.14285714,0,5,0,4,1.606329167,10.66269792,1.68635,11.74375,1.535225,9.67125,1.569597024,9.736291667,1.632292857,10.86689286,1.506964286,8.719035714,-1.870689823
4/14/2013,nfa,14.86087696,28.67611979,7.571428571,21.85714286,0,6,0,5,1.567591667,10.41397917,1.632,11.5435,1.5052,9.4955,1.544691369,9.771709822,1.600967857,10.86214286,1.487153571,8.793535714,-1.566926621
4/15/2013,nfa,15.3489722,28.67272693,8,22.42857143,0,7,0,6,1.553894792,10.24442708,1.631175,11.237,1.467075,9.35,1.529187947,9.628660715,1.582228571,10.70664286,1.476128571,8.659678571,-1.007962705
4/16/2013,nfa,15.2239722,28.67963169,8,22.14285714,0,8,0,7,1.494384375,9.674666667,1.529425,10.165,1.45995,8.86825,1.507174703,9.311605655,1.554232143,10.44157143,1.459878571,8.277857143,-1.449404525
4/17/2013,nfa,NA,NA,NA,NA,0,9,0,8,1.463746875,8.143135417,1.482275,9.07575,1.4461,7.2545,1.475743155,9.177087798,1.517325,10.42607143,1.433121429,8.083642857,-2.078080139
4/18/2013,nfa,NA,NA,NA,NA,0,10,0,9,1.44929375,7.73528125,1.475,9.28925,1.41765,6.453,1.449758036,9.247851191,1.490507143,10.58,1.410507143,8.100928571,-1.73988411
4/19/2013,nfa,NA,NA,NA,NA,0,11,0,10,1.414982292,8.307052083,1.4434,10.03675,1.38795,6.8525,1.427662946,9.440123512,1.465746429,10.85810714,1.395192857,8.237392857,-1.475541526
4/20/2013,nfa,NA,NA,NA,NA,0,12,0,11,1.386308333,9.721072917,1.428,11.63525,1.347925,8.31175,1.418216964,9.798470238,1.462382143,11.36103571,1.382078571,8.539285714,-0.632011468
4/21/2013,nfa,NA,NA,NA,NA,0,13,0,12,1.385695833,10.90932292,1.444275,12.621,1.3469,9.6165,1.411864435,10.35905357,1.463482143,11.97064286,1.370542857,9.061785714,-0.428982037
4/22/2013,nfa,NA,NA,NA,NA,0,14,0,13,1.399229167,11.59033333,1.45785,13.18375,1.359875,10.30525,1.40004747,10.93008185,1.455625,12.52114286,1.356546429,9.643464286,-0.818416333
4/23/2013,nfa,NA,NA,NA,NA,0,15,0,14,1.4282625,12.18309375,1.505875,13.6855,1.36815,10.9815,1.392883185,11.41233929,1.448378571,12.981,1.347328571,10.13407143,-0.498425363
4/24/2013,nfa,NA,NA,NA,NA,0,16,0,15,1.419279167,12.06721875,1.489975,13.343,1.36535,10.912,1.396942857,11.76638988,1.453710714,13.29417857,1.348807143,10.4965,0.313306421
4/25/2013,nfa,NA,NA,NA,NA,0,17,0,16,1.366575,11.73247917,1.42,13.14275,1.319675,10.52475,1.4060625,12.06888839,1.465482143,13.58846429,1.354646429,10.79710714,0.671097515
4/26/2013,nfa,NA,NA,NA,NA,0,18,0,17,1.364832292,11.68285417,1.392675,13.25575,1.323425,10.28675,1.412513095,12.30544792,1.477264286,13.78728571,1.353085714,11.05064286,0.480821499
4/27/2013,nfa,NA,NA,NA,NA,0,19,0,18,1.414726042,12.19942708,1.465325,13.8275,1.358275,10.84875,1.406293006,12.50393452,1.47025,13.98475,1.347325,11.23675,-0.405683551
4/28/2013,nfa,NA,NA,NA,NA,0,20,0,19,1.449533333,13.0268125,1.526675,14.681,1.387775,11.72075,1.404716369,12.74660566,1.469492857,14.21378571,1.345164286,11.49628571,-0.073174191
4/29/2013,nfa,NA,NA,NA,NA,0,21,0,20,1.444383333,13.24625,1.540325,14.5755,1.34895,12.08,1.409532292,12.91885417,1.472917857,14.38560714,1.35065,11.66010714,0.376607083
4/30/2013,nfa,NA,NA,NA,NA,0,22,0,21,1.384721875,13.5725,1.456775,15.06775,1.327825,12.28425,1.406265625,13.07249702,1.470625,14.57064286,1.347435714,11.789,-0.200164033
5/1/2013,nfa,NA,NA,NA,NA,0,23,0,22,1.408242708,13.76591667,1.484675,14.94625,1.350225,12.72875,1.386456101,13.27070089,1.452053571,14.77971429,1.326496429,11.98653571,-1.423998557
5/2/2013,nfa,NA,NA,NA,NA,0,24,0,23,1.400286458,12.93821875,1.443975,14.3455,1.358075,11.6715,1.348502827,13.43233929,1.413728571,14.91864286,1.287525,12.1665,-2.807661848
5/3/2013,nfa,NA,NA,NA,NA,0,25,0,24,1.341965625,12.75835417,1.376625,14.551,1.300925,11.189,1.305836756,13.48514435,1.360739286,14.91385714,1.25305,12.2545,-3.217139232
5/4/2013,nfa,NA,NA,NA,NA,0,26,0,25,1.276059375,13.58685417,1.335325,15.291,1.2117,12.2315,1.290528274,13.38726042,1.352207143,14.65892857,1.231117857,12.26171429,-0.983154225
5/5/2013,nfa,NA,NA,NA,NA,0,27,0,26,1.183860417,14.15828125,1.2584,15.6535,1.114975,12.9805,1.286085863,13.06651042,1.340485714,14.26392857,1.231732143,12.01839286,-0.112269183
5/6/2013,nfa,NA,NA,NA,NA,0.85,0,0.6,0,1.145720833,13.61588542,1.1694,14.542,1.107625,12.696,1.291505506,12.79756697,1.345392857,13.86564286,1.2368,11.87292857,0.602030983
5/7/2013,nfa,NA,NA,NA,NA,0.1,0,0.16,0,1.2775625,12.8873125,1.39705,13.28325,1.1743,12.33475,1.300275298,12.76865327,1.356553571,13.814,1.243575,11.86921429,0.85066213
5/8/2013,nfa,NA,NA,NA,NA,0.05,0,0.16,0,1.377145833,11.52066667,1.402625,12.18125,1.354525,11.0255,1.313525446,12.87749702,1.367989286,13.93378571,1.260242857,11.98317857,1.200613474
5/9/2013,nfa,NA,NA,NA,NA,0,1,0,1,1.438223958,11.05561458,1.478325,11.5575,1.39355,10.65325,1.33948869,13.02877232,1.392753571,14.03628571,1.289135714,12.16871429,2.199324202
5/10/2013,nfa,NA,NA,NA,NA,0,2,0.04,0,1.403354167,12.55595833,1.45475,14.1895,1.34835,11.163,1.367689732,13.35967708,1.427892857,14.41067857,1.312185714,12.49767857,2.424443559
5/11/2013,nfa,NA,NA,NA,NA,0,3,0,1,1.368810417,14.34876042,1.415375,16.1295,1.328375,13.02925,1.369793155,13.80182292,1.425442857,14.96028571,1.318785714,12.87296429,0.239782218
5/12/2013,nfa,NA,NA,NA,NA,0,4,0,2,1.365603125,15.21720833,1.43175,16.371,1.317225,14.27925,1.348549405,14.44722172,1.408767857,15.69335714,1.295717857,13.42921429,-1.579561305
5/13/2013,nfa,NA,NA,NA,NA,0,5,0,3,1.343128125,15.93221875,1.415375,17.16275,1.268975,14.99875,1.315226488,15.19102678,1.375228571,16.50214286,1.264378571,14.10960714,-2.486156963
5/14/2013,nfa,NA,NA,NA,NA,0,6,0,4,1.292286458,15.98233333,1.3799,17.1305,1.2205,14.96175,1.282503274,15.61339583,1.340521429,16.79782143,1.235478571,14.67878571,-2.503436574
5/15/2013,nfa,NA,NA,NA,NA,0,7,0,5,1.228439583,16.03845833,1.2859,17.31275,1.19305,14.91925,1.257935417,15.65217559,1.31465,16.70325,1.212292857,14.76946429,-1.877538335
5/16/2013,nfa,NA,NA,NA,NA,0.01,0,0,6,1.204963542,16.26225,1.24355,17.219,1.174175,15.416,1.228951488,15.58374554,1.279103571,16.60653571,1.188017857,14.70335714,-2.251327153
5/17/2013,nfa,NA,NA,NA,NA,0,1,0,7,1.174291667,15.51254167,1.2118,16.25925,1.14605,15.14725,1.198203125,15.46536756,1.241785714,16.43564286,1.163528571,14.61153571,-2.444104301
5/18/2013,nfa,NA,NA,NA,NA,0,2,0,8,1.196835417,14.62021875,1.234275,15.4675,1.166075,13.664,1.18252257,15.3792066,1.218766667,16.31983333,1.154033333,14.55316667,-2.220568731
5/19/2013,nfa,NA,NA,NA,NA,0,3,0,9,1.162715625,14.73819792,1.182925,15.694,1.1473,13.8165,1.152044965,15.51401389,1.183191667,16.38425,1.1271375,14.72866667,-1.676559842
5/20/2013,nfa,14.97811298,28.69264153,7.571428571,21.85714286,0,4,0.04,0,1.127889583,15.10357292,1.15415,15.9665,1.09755,14.356,1.12589375,15.56934375,1.153841667,16.414,1.104316667,14.81183333,-1.246868813
5/21/2013,nfa,15.1923987,28.71127248,7.571428571,22,0,5,0,1,NA,NA,NA,NA,NA,NA,1.102563368,15.61549827,1.1268125,16.486625,1.084179167,14.82070833,-1.00010751
5/22/2013,nfa,15.99985211,28.72841534,7.714285714,23.42857143,0,6,0,2,1.045573958,16.84730208,1.07245,17.69925,1.031675,15.97225,1.072767014,15.76843577,1.094125,16.59870833,1.055979167,15.03233333,-1.698321985
5/23/2013,nfa,16.55937592,28.73598677,8.285714286,24.28571429,0,7,0,3,1.04805625,16.59422917,1.06745,17.3975,1.03725,15.915,1.047095833,15.95865625,1.067658333,16.729125,1.030866667,15.28558333,-1.312206696
5/24/2013,nfa,14.86464803,28.75139493,7.285714286,22.14285714,0,8,0,4,1.034309375,15.78946875,1.049625,16.695,1.025225,15.2005,1.030263889,16.14091667,1.0498375,16.86920833,1.0168875,15.50229167,-0.3521096
5/25/2013,nfa,14.42417184,28.75889493,7.285714286,21,0,9,0,5,1.018057292,15.53784375,1.03815,16.14,0.996875,14.93375,1.030599851,16.14024554,1.049307143,16.86014286,1.017035714,15.543,-0.200625634
5/26/2013,nfa,14.85274327,28.75788302,8.142857143,21.14285714,0,10,0,6,1.008688542,15.87952083,1.024125,16.4765,0.996625,15.336,1.034818601,15.98609673,1.065410714,16.67539286,1.014532143,15.45414286,0.415857036
5/27/2013,nfa,15.59083851,28.75847826,8.857142857,21.85714286,0.18,0,0.08,0,1.026897917,16.19713542,1.047225,16.807,1.013675,15.65625,1.04055253,15.90498363,1.07595,16.57828571,1.0178,15.39085714,0.555858484
5/28/2013,nfa,16.26915114,28.7594824,9.285714286,22.71428571,0.02,0,0.28,0,1.032615625,16.13621875,1.046125,16.80575,1.017925,15.78725,1.045426488,16.0088631,1.081042857,16.69042857,1.021896429,15.46603571,0.483742561
5/29/2013,nfa,17.07116977,28.74802795,10,23.71428571,0.07,0,0.08,0,1.075105208,15.76826042,1.185175,16.406,1.01415,15.35025,1.047881994,16.23180506,1.084964286,16.94507143,1.024917857,15.68267857,0.264554181
5/30/2013,nfa,18.10688406,28.705647,10.71428571,24.85714286,0,1,0.04,0,1.08819375,16.0264375,1.141225,16.71775,1.060125,15.472,1.04450625,16.50779911,1.085067857,17.23557143,1.019703571,15.95728571,-0.296535063
5/31/2013,nfa,19.6247412,28.66052795,11.42857143,27.14285714,0,2,0,1,1.068427083,16.516625,1.085275,17.48,1.0539,15.72675,1.030502976,16.83779018,1.073285714,17.59282143,1.0051,16.28010714,-1.36922169
6/1/2013,nfa,20.67831263,28.64511128,11.85714286,28.71428571,0,3,0,2,1.035245833,17.0984375,1.0656,17.9225,1.018025,16.45025,1.015926488,17.28147322,1.059889286,18.04517857,0.989839286,16.6835,-1.422538323
6/2/2013,nfa,21.64259834,28.64463509,12.28571429,29.85714286,0,4,0,3,0.985058333,17.81147917,1.02485,18.51,0.960125,17.25825,0.999259375,17.86567857,1.030910714,18.63417857,0.979282143,17.24610714,-1.582743575
6/3/2013,nfa,22.60688406,28.63433747,13.28571429,30.71428571,0,5,0,4,0.928875,18.50707292,0.96475,19.30775,0.91145,17.916,0.982914732,18.5014122,1.007964286,19.27525,0.966192857,17.87675,-1.527927273
6/4/2013,nfa,23.48214286,28.61494048,14.14285714,31.85714286,0,6,0,5,0.930580208,19.242,0.95235,19.97225,0.9111,18.611,0.966826786,19.16186756,0.992421429,19.90528571,0.950267857,18.56910714,-1.532055347
6/5/2013,nfa,24.33333333,28.595,14.85714286,32.71428571,0,7,0,6,0.958435417,19.85769792,0.982325,20.529,0.94025,19.2885,0.951796577,19.8301875,0.976035714,20.54528571,0.935225,19.24753571,-1.473664314
6/6/2013,nfa,24.75595238,28.60095238,15.71428571,33.14285714,0,8,0,7,0.97378125,20.47657292,0.9806,21.20525,0.9685,19.8865,0.937860119,20.47836905,0.960757143,21.21232143,0.922725,19.87471429,-1.434407358
6/7/2013,nfa,24.0934265,28.62156832,16,32.14285714,0,9,0,8,0.955811458,21.1398125,0.976475,21.89025,0.942425,20.57325,0.933487351,21.13369643,0.955403571,21.79539286,0.917942857,20.54892857,-0.446375116
6/8/2013,nfa,23.80615942,28.634353,15.71428571,31.57142857,0,10,0,9,0.930034375,21.77667708,0.9509,22.4025,0.912725,21.19925,0.933288244,21.53964435,0.955975,22.2695,0.915885714,20.92660714,0.019154013
6/9/2013,nfa,23.52639751,28.63703157,15.42857143,31.57142857,0,11,0,10,0.887503125,22.34875,0.9179,23.17925,0.872625,21.6485,0.930230506,21.67711458,0.9517,22.41642857,0.912625,21.02103571,-0.287853377
6/10/2013,nfa,22.78830227,28.65828157,14.71428571,30.85714286,0.02,0,0,11,0.898265625,23.09436458,0.927275,23.38925,0.877975,22.6355,0.922068303,21.78316667,0.94455,22.55321429,0.903407143,21.03510714,-0.827377092
6/11/2013,nfa,21.88354037,28.67012681,14,29.57142857,0,1,0,12,0.929186458,22.08363542,0.95635,23.291,0.8967,21.25475,0.919586458,21.72394196,0.940142857,22.52046429,0.901189286,20.84321429,-0.224119554
6/12/2013,nfa,20.96092132,28.69131729,13.28571429,28.42857143,0,2,0,13,0.93703125,20.81998958,0.9524,21.5575,0.917425,19.9495,0.913631696,21.50126934,0.938082143,22.35971429,0.893303571,20.4445,-0.601325831
6/13/2013,nfa,20.35973085,28.72381729,12.28571429,27.71428571,0,3,0,14,0.916645833,21.2189375,0.93055,22.16275,0.903975,19.985,0.911350595,21.20766071,0.934610714,22.10603571,0.891767857,20.015,-0.218442904
6/14/2013,nfa,20.77225673,28.7415942,11.71428571,28.42857143,0,4,0,15,0.938438542,20.72523958,0.945625,21.661,0.9269,19.23,0.91171503,20.79988988,0.93305,21.811,0.894035714,19.42432143,0.088279913
6/15/2013,nfa,20.48214286,28.74452381,11.57142857,28.42857143,0,5,0,16,0.888351042,20.21796875,0.936475,21.27725,0.857525,18.40825,0.907010119,20.56926488,0.927878571,21.54257143,0.891078571,19.07896429,-0.475862641
6/16/2013,nfa,19.86904762,28.75559524,11,27.71428571,0,6,0,17,0.871535417,20.29348958,0.8936,21.4035,0.861875,18.642,0.897267708,20.47918899,0.918639286,21.45407143,0.881185714,18.93364286,-1.03349349
6/17/2013,nfa,19.70238095,28.74720238,10.71428571,27.57142857,0,7,0,18,0.900816667,20.23996875,0.91635,21.324,0.89385,18.50075,0.892148363,20.19523661,0.912753571,21.14028571,0.876364286,18.63307143,-0.525788407
6/18/2013,nfa,19.75,28.75136905,10.85714286,27.57142857,0,8,0,19,0.896252083,20.46926042,0.92015,21.412,0.876,18.83725,0.881509673,19.93022917,0.903932143,20.87546429,0.865267857,18.35578571,-1.138591792
6/19/2013,nfa,19.80952381,28.75119048,10.85714286,27.57142857,0,9,0,20,0.868834375,20.18945833,0.887725,20.938,0.848175,18.93225,0.876503571,19.80781101,0.894792857,20.75610714,0.862335714,18.26292857,-0.552369886
6/20/2013,nfa,19.38975155,28.72542961,11,26.71428571,0,10,0,21,0.880810417,19.23127083,0.88935,19.96625,0.870225,17.881,0.8706875,19.79040774,0.889207143,20.71675,0.854764286,18.26246429,-0.658396132
6/21/2013,nfa,18.47308489,28.70650104,11.14285714,25.14285714,0,11,0,22,0.863967708,18.8701875,0.883875,19.80725,0.849225,17.289,0.856843155,19.73255208,0.875321429,20.63785714,0.840803571,18.35564286,-1.601180606
6/22/2013,nfa,17.9373706,28.71025104,11.42857143,23.71428571,0,12,0,23,0.853308333,19.36104167,0.8725,20.44175,0.837,17.75825,0.849162798,19.56149256,0.873957143,20.42542857,0.829789286,18.32417857,-0.843152341
6/23/2013,nfa,18.52665632,28.71328675,12.42857143,24,0,13,0,24,0.830822917,20.17166667,0.8545,21.128,0.808875,18.63875,0.868214583,19.32499107,0.926378571,20.09571429,0.840225,18.25289286,2.301953502
6/24/2013,nfa,19.23498965,28.72751294,13.28571429,24.71428571,1.1,0,1.08,0,0.80390625,19.83497917,0.81915,20.77175,0.796125,19.153,0.923702678,19.22422768,1.007207143,20.04475,0.875464286,18.24060714,5.911393911
6/25/2013,nfa,19.90165632,28.73519151,14,25.42857143,0.56,0,1.08,0,0.842489583,19.27184375,0.9106,19.925,0.7989,18.617,0.9499625,19.32109078,1.039635714,20.17264286,0.897596429,18.47928571,3.692150401
6/26/2013,nfa,20.53856108,28.73804865,14.71428571,26.42857143,0,1,0.04,0,1.002196875,18.53394792,1.254675,18.63,0.921225,18.43325,0.964934524,19.6365253,1.059146429,20.56221429,0.909989286,18.87878571,2.645771945
6/27/2013,nfa,21.74404762,28.73863095,15.42857143,28.28571429,0,2,0,1,1.269227083,18.52592708,1.45515,19.6095,1.1169,17.795,0.974720387,20.11144494,1.071171429,21.11603571,0.918057143,19.32221429,2.145660004
6/28/2013,nfa,23.55357143,28.73392857,16.28571429,31,0,3,0,2,1.047786458,19.54822917,1.110875,20.7025,1.00415,18.95975,0.981785565,20.71475595,1.079392857,21.74653571,0.922442857,19.76235714,1.878387466
6/29/2013,nfa,25.57738095,28.71833333,17.42857143,33.85714286,0,4,0,3,0.9581125,21.56908333,1.009075,23.16875,0.92375,20.55475,0.982222768,21.42744643,1.07205,22.49242857,0.927846429,20.35221429,1.061962079
6/30/2013,nfa,26.70238095,28.69375,18,35.14285714,0,5,0,4,0.899323958,23.49610417,0.938675,25.00475,0.86535,21.74275,0.959383184,22.36280357,1.014978571,23.54078571,0.915328571,21.12689286,-1.700697064
7/1/2013,nfa,27.33928571,28.64821429,18.85714286,35.71428571,0,6,0,5,0.8533625,24.05815625,0.8767,25.18525,0.826825,22.234,0.895898065,23.372625,0.929428571,24.51042857,0.868553571,22.03617857,-5.803657297
7/2/2013,nfa,27.57142857,28.60785714,19.28571429,35.85714286,0,7,0,6,0.84555,24.26067708,0.8592,25.14625,0.836725,22.746,0.857671726,24.243125,0.885896429,25.29164286,0.832485714,22.87632143,-4.084202289
7/3/2013,nfa,27.31547619,28.58654762,19.14285714,35.28571429,0,8,0,7,0.842319792,25.08144792,0.855175,25.9685,0.8336,23.856,0.829616964,24.72063691,0.852721429,25.61746429,0.807242857,23.33746429,-3.199815128
7/4/2013,nfa,26.97023809,28.58321429,18.71428571,34.71428571,0,9,0,8,0.82483125,25.59467708,0.8563,26.397,0.789475,24.16,0.810970387,24.76568601,0.82995,25.55325,0.791167857,23.42503571,-2.190692588
7/5/2013,nfa,26.5719697,28.59246753,18.28571429,34.14285714,0,10,0,9,0.780202083,25.64172917,0.80615,26.171,0.751675,24.84075,0.800824851,24.67617857,0.819735714,25.429,0.782821429,23.36707143,-1.208890111
7/6/2013,nfa,26.04816017,28.61133658,17.57142857,33.71428571,0,11,0,10,0.761729167,24.91166667,0.77685,25.4495,0.74705,23.78275,0.796894643,24.56584822,0.817635714,25.31557143,0.778471429,23.24803571,-0.426312702
7/7/2013,nfa,25.73087239,28.6226694,17.14285714,33.57142857,0,12,0,11,0.768797917,23.81144792,0.779275,24.55525,0.752825,22.35575,0.797276339,24.33247768,0.818382143,25.07128571,0.777382143,22.96353571,0.098954769
7/8/2013,nfa,25.35587239,28.64338368,16.42857143,33.28571429,0,13,0,12,0.78234375,23.43160417,0.8052,24.3155,0.7684,21.82825,0.796065774,24.05507292,0.816096429,24.82460714,0.777832143,22.64435714,-0.088542576
7/9/2013,nfa,24.90944382,28.67010987,15.57142857,32.85714286,0,14,0,13,0.818038542,23.48836458,0.8445,24.35225,0.806275,21.91275,0.798777381,23.76165328,0.817875,24.58835714,0.781739286,22.23507143,0.383881999
7/10/2013,nfa,24.84992001,28.69475273,15.28571429,32.85714286,0,15,0,14,0.844991667,23.44785417,0.8604,24.2585,0.825975,21.8645,0.804024107,23.4639122,0.822567857,24.36775,0.786542857,21.82442857,0.709129269
7/11/2013,nfa,24.93920572,28.71225273,15.28571429,33,0,16,0,15,0.816357292,23.65284375,0.8403,24.67025,0.792625,21.92575,0.809558036,23.30946875,0.828439286,24.25578571,0.792053571,21.60610714,0.739001097
7/12/2013,nfa,24.92080745,28.70216615,15.28571429,33,0,17,0,16,0.799183333,23.58779167,0.8186,24.51725,0.779025,21.97575,0.812836756,23.28119197,0.830710714,24.25525,0.793646429,21.54325,0.447656188
7/13/2013,nfa,24.63509317,28.68770186,15.14285714,32.57142857,0,18,0,17,0.79845625,22.82747917,0.8097,23.90525,0.780675,20.90825,0.806362947,23.27665476,0.824267857,24.26425,0.785307143,21.53692857,-0.781970909
7/14/2013,nfa,24.0952381,28.70184524,14.57142857,32,0,19,0,18,0.807535417,22.73034375,0.820375,23.7715,0.7914,20.8275,0.798511161,23.21749107,0.818882143,24.22807143,0.777421429,21.46910714,-0.932694476
7/15/2013,nfa,24.02380952,28.71660714,14.28571429,32,0,20,0,19,0.805294792,23.23366667,0.8211,24.31175,0.77955,21.38825,0.800421131,23.06300893,0.818696429,24.09378571,0.780828571,21.28142857,0.269246094
7/16/2013,nfa,24.42261905,28.71458334,14.71428571,32.57142857,0,21,0,20,0.772721875,23.45660417,0.7994,24.41525,0.7479,21.8685,0.802729762,22.97480655,0.821753571,24.02421429,0.781982143,21.16057143,0.322135953
7/17/2013,nfa,24.89492754,28.69486284,15.28571429,33.14285714,0,22,0,21,0.790029167,23.03370833,0.8227,24.00525,0.770775,21.38975,0.799720238,23.0745997,0.820496429,24.12728571,0.776825,21.26875,-0.329865672
7/18/2013,nfa,25.31754658,28.67361284,15.85714286,33.57142857,0,23,0,22,0.829727083,22.57146875,0.839,23.73025,0.816475,20.612,0.790695536,23.3079747,0.813160714,24.37789286,0.765685714,21.51360714,-1.099229927
7/19/2013,nfa,25.47826087,28.68486284,16.14285714,33.57142857,0,24,0,23,0.81534375,22.970375,0.84,24.03025,0.7871,21.12975,0.781497321,23.57438839,0.80595,24.63764286,0.757585714,21.81232143,-1.125904056
7/20/2013,nfa,25.87707039,28.69331522,16.71428571,33.71428571,0,25,0,24,0.777389583,23.52603125,0.8009,24.62675,0.744575,21.6655,0.783184524,23.75531696,0.806535714,24.79882143,0.761114286,21.993,0.29308094
7/21/2013,nfa,26.46635611,28.68016046,17.42857143,34.14285714,0,26,0,25,0.7443625,24.36396875,0.769025,25.52575,0.713425,22.5415,0.78385878,23.95145238,0.804607143,24.97432143,0.762707143,22.24332143,0.159149392
7/22/2013,nfa,26.96609731,28.67187888,18.14285714,34.42857143,0,27,0,26,0.740907292,25.0985625,0.770625,26.13,0.72285,23.47925,0.777463839,24.24860119,0.799417857,25.264,0.7554,22.56367857,-0.734601606
7/23/2013,nfa,27.38871636,28.68699793,18.85714286,34.57142857,0,28,0,27,0.784532292,24.72310417,0.8035,25.5435,0.7726,23.13325,0.773058631,24.60244197,0.793839286,25.61507143,0.753028571,22.94367857,-0.495242944
7/24/2013,nfa,27.41045549,28.70425089,19,34.42857143,0,29,0,28,0.794748958,24.40665625,0.8092,25.23375,0.781925,23.142,0.776547917,24.97996726,0.796271429,25.97921429,0.758667857,23.39789286,0.484917737
7/25/2013,nfa,27.20807454,28.70823899,18.85714286,34.28571429,0,30,0,29,0.7849625,24.65151042,0.802675,25.758,0.765325,22.8545,0.781536458,25.18381845,0.801239286,26.15585714,0.763282143,23.63528571,0.690388793
7/26/2013,nfa,27.04063147,28.70373847,18.57142857,34.14285714,0,31,0,30,0.784507292,25.44726042,0.80095,26.48775,0.7705,23.78975,0.784842411,25.22105952,0.803292857,26.19842857,0.766503571,23.66596429,0.477444979
7/27/2013,nfa,26.7192029,28.71242895,17.85714286,34.14285714,0,32,0,31,0.801814583,26.16870833,0.817925,27.17575,0.78405,24.845,0.785735863,25.21635565,0.806385714,26.21428571,0.765996429,23.65178571,0.136216039
7/28/2013,nfa,26.36206004,28.72117895,17.57142857,33.85714286,0,33,0,32,0.779282292,25.79092708,0.8038,26.76225,0.745725,24.20325,0.791599851,25.13322619,0.811896429,26.17478571,0.771707143,23.46110714,0.763300723
7/29/2013,nfa,25.59808489,28.72782491,16.71428571,33.14285714,0,34,0,33,0.764048958,25.35925,0.785,26.428,0.7454,23.694,0.797772917,25.02994643,0.817482143,26.08046429,0.777892857,23.36771429,0.808920162
7/30/2013,nfa,24.69746377,28.71841497,15.42857143,32.28571429,0,35,0,34,0.790786458,24.69017708,0.82515,25.6545,0.76905,23.034,0.802926042,24.69887797,0.821685714,25.75439286,0.782832143,22.99610714,0.68619708
7/31/2013,nfa,24.08566253,28.72010611,14.71428571,31.71428571,0,36,0,35,0.835796875,23.82475,0.847775,24.95725,0.8219,21.80725,0.802877232,24.20849702,0.821932143,25.29925,0.7826,22.392,0.038408354
8/1/2013,nfa,23.71066253,28.73951087,14.28571429,31.28571429,0,37,0,36,0.828173958,23.92855208,0.841775,25.09775,0.808625,22.20075,0.806108631,23.81839583,0.823542857,24.95764286,0.788275,21.93635714,0.447509704
8/2/2013,nfa,23.52096273,28.74924948,14,31.28571429,0,38,0,37,0.820579167,23.12978125,0.830375,24.20525,0.805075,21.1885,0.812592708,23.5380878,0.829014286,24.70832143,0.7953,21.6195,0.861007293
8/3/2013,nfa,23.42779503,28.73947464,14,31.14285714,0,39,0,38,0.801472917,22.73604167,0.81965,23.98975,0.782425,20.61625,0.815807738,23.34956994,0.829517857,24.57378571,0.798932143,21.36907143,0.429108039
8/4/2013,nfa,23.13612836,28.74155797,14,30.57142857,0,40,0,39,0.801902083,23.06021875,0.815075,24.371,0.78545,21.01375,0.812466816,23.28478125,0.826332143,24.521,0.795835714,21.31907143,-0.399493499
8/5/2013,nfa,22.81702899,28.74027692,13.85714286,30.14285714,0,41,0,40,0.8094375,23.39709375,0.8233,24.68275,0.794575,21.476,0.813048363,23.21875893,0.825825,24.45892857,0.798189286,21.27360714,0.079574617
8/6/2013,nfa,22.58721532,28.74009058,14,30,0,42,0,41,0.813291667,23.37055208,0.828675,24.71275,0.794475,21.281,0.812369643,23.13952232,0.826917857,24.36985714,0.796410714,21.22842857,-0.07121454
8/7/2013,nfa,22.33592133,28.74878365,13.85714286,29.71428571,0,43,0,42,0.812410417,23.37122917,0.825475,24.58775,0.800225,21.45725,0.81212872,23.10373214,0.826778571,24.34325,0.797246429,21.22571429,-0.019488652
8/8/2013,nfa,22.01940994,28.75276139,13.57142857,29.42857143,0,44,0,43,0.832244792,23.46639583,0.838225,24.66325,0.8251,21.8825,0.815061607,23.01843899,0.829414286,24.25060714,0.801021429,21.15592857,0.377359618
8/9/2013,nfa,21.88845756,28.75335663,13.57142857,29.14285714,0,45,0,44,0.815828125,22.575125,0.838025,23.58175,0.792625,20.87225,0.816181399,22.91652976,0.831117857,24.15367857,0.801132143,21.04257143,0.153553302
